Country Code,Port Location,Port Name,Latitude,Longitude,UN/LOCODE,Port Type,Port Size,lat_long,details
USA,Port Fourchon,Port Fourchon,29.128333,-90.208056,USFOC,Seaport,Medium,"[29.128333, -90.208056]","Port Fourchon, Seaport - Medium"
USA,Port Graham,Port of Port Graham,59.35,-151.826944,,"Pier, Jetty or Wharf",Very Small,"[59.35, -151.826944]","Port of Port Graham, Pier, Jetty or Wharf - Very Small"
USA,Port Hueneme,Port of Hueneme,34.149167,-119.207778,USNTD,Deepwater Seaport,Medium,"[34.149167, -119.207778]","Port of Hueneme, Deepwater Seaport - Medium"
USA,Port Huron,Port of Port Huron,42.9725,-82.418611,USPHN,Seaport,Small,"[42.9725, -82.418611]","Port of Port Huron, Seaport - Small"
USA,Port Lavaca,Port Lavaca,28.623889,-96.623333,USPLV,Seaport,Small,"[28.623889, -96.623333]","Port Lavaca, Seaport - Small"
USA,Port MacKenzie,Port MacKenzie,61.268333,-149.914444,USPMV,"Pier, Jetty or Wharf",Very Small,"[61.268333, -149.914444]","Port MacKenzie, Pier, Jetty or Wharf - Very Small"
USA,Port Manatee,Port Manatee,27.633611,-82.5575,USPME,Seaport,Small,"[27.633611, -82.5575]","Port Manatee, Seaport - Small"
USA,Port Neches,Port Neches,30.006944,-93.965278,USPON,Seaport,Medium,"[30.006944, -93.965278]","Port Neches, Seaport - Medium"
USA,Port Townsend,Port of Port Townsend,48.114444,-122.755,USTWD,"Pier, Jetty or Wharf",Small,"[48.114444, -122.755]","Port of Port Townsend, Pier, Jetty or Wharf - Small"
USA,Portage,Port of Indiana - Burns Harbor,41.638889,-87.154722,USPOJ,Seaport,Small,"[41.638889, -87.154722]","Port of Indiana - Burns Harbor, Seaport - Small"
USA,Portland,Port of Portland,43.653333,-70.243056,USPWM,Seaport,Medium,"[43.653333, -70.243056]","Port of Portland, Seaport - Medium"
USA,Portsmouth,Port of Portsmouth,43.0875,-70.769722,USPSM,Seaport,Medium,"[43.0875, -70.769722]","Port of Portsmouth, Seaport - Medium"
USA,Portsmouth,Port of Portsmouth,36.816667,-76.291111,USPTM,Deepwater Seaport,Large,"[36.816667, -76.291111]","Port of Portsmouth, Deepwater Seaport - Large"
USA,Providence,Port of Providence,41.794167,-71.390278,USPVD,Seaport,Medium,"[41.794167, -71.390278]","Port of Providence, Seaport - Medium"
USA,Prudhoe Bay,Port of Prudhoe Bay,70.393889,-148.523333,,"Pier, Jetty or Wharf",Small,"[70.393889, -148.523333]","Port of Prudhoe Bay, Pier, Jetty or Wharf - Small"
